strain	cluster	location	date	variant
USA/WA-CDC-UW21090997840/2021	1559	North_King_County	2021-09-09	delta
USA/WA-CDC-UW21072948350/2021	1559	North_King_County	2021-07-29	delta
USA/WA-UW-21052686826/2021	1559	South_King_County	2021-05-26	delta
USA/WA-Altius-ALTCOV-B2RHNT74DSDDFVCB/2021	1560	South_King_County	2021-06-07	delta
USA/WA-CDC-UW21072030925/2021	1561	North_King_County	2021-07-20	delta
USA/WA-UW-21072322363/2021	1562	North_King_County	2021-07-23	delta
USA/WA-CDC-UW21072928787/2021	1563	South_King_County	2021-07-29	delta
USA/WA-CDC-UW21081359552/2021	1564	North_King_County	2021-08-13	delta
USA/WA-UW-21073090237/2021	1565	North_King_County	2021-07-30	delta
USA/WA-CDC-UW21080246819/2021	1566	North_King_County	2021-08-02	delta
USA/WA-UW-21081139924/2021	1567	North_King_County	2021-08-11	delta
USA/WA-CDC-UW21081644658/2021	1568	North_King_County	2021-08-16	delta
USA/WA-UW-21073014991/2021	1569	South_King_County	2021-07-30	delta
USA/WA-CDC-UW21071932968/2021	1570	South_King_County	2021-07-19	delta
USA/WA-UW-21080277523/2021	1571	North_King_County	2021-08-02	delta
USA/WA-S10330/2021	1572	South_King_County	2021-07-21	delta
USA/WA-S12329/2021	1573	North_King_County	2021-07-31	delta
USA/WA-UW-21102914550/2021	1574	North_King_County	2021-10-29	delta
USA/WA-UW-21062976074/2021	1575	South_King_County	2021-06-29	delta
USA/WA-CDC-LC0085875/2021	1576	North_King_County	2021-06-24	delta
USA/WA-CDC-ASC210112094/2021	1576	North_King_County	2021-07-08	delta
USA/WA-S10095/2021	1576	North_King_County	2021-07-10	delta
USA/WA-S14586/2021	1577	South_King_County	2021-09-27	delta
USA/WA-CDC-UW21121098045/2021	1577	South_King_County	2021-12-10	delta
USA/WA-CDC-UW21081614572/2021	1578	North_King_County	2021-08-16	delta
USA/WA-CDC-UW21071645526/2021	1579	South_King_County	2021-07-16	delta
USA/WA-CDC-UW21121636942/2021	1580	North_King_County	2021-12-16	delta
USA/WA-CDC-UW21073198391/2021	1581	North_King_County	2021-07-31	delta
USA/WA-UW-21071412951/2021	1581	North_King_County	2021-07-14	delta
USA/WA-UW-21071684992/2021	1581	North_King_County	2021-07-16	delta
USA/WA-CDC-UW21112608211/2021	1582	North_King_County	2021-11-26	delta
USA/WA-PHL-002909/2021	1583	North_King_County	2021-09-14	delta
USA/WA-UW-21072742612/2021	1584	North_King_County	2021-07-27	delta
USA/WA-CDC-UW21102031309/2021	1585	South_King_County	2021-10-20	delta
USA/WA-CDC-UW21111980232/2021	1586	South_King_County	2021-11-19	delta
USA/WA-CDC-UW21120134091/2021	1587	South_King_County	2021-12-01	delta
USA/WA-UW-21072957037/2021	1588	South_King_County	2021-07-29	delta
USA/WA-CDC-UW21091082386/2021	1589	South_King_County	2021-09-10	delta
USA/WA-S12599/2021	1590	North_King_County	2021-09-27	delta
USA/WA-UW-21081661331/2021	1591	North_King_County	2021-08-16	delta
USA/WA-CDC-UW21121126272/2021	1592	North_King_County	2021-12-11	delta
USA/WA-CDC-UW21121018886/2021	1592	North_King_County	2021-12-10	delta
USA/WA-CDC-UW21081655185/2021	1593	North_King_County	2021-08-16	delta
USA/WA-S14367/2021	1594	South_King_County	2021-09-07	delta
USA/WA-CDC-UW21092503818/2021	1594	North_King_County	2021-09-25	delta
USA/WA-CDC-UW21070869193/2021	1595	North_King_County	2021-07-08	delta
USA/WA-CDC-UW21070891731/2021	1595	North_King_County	2021-07-08	delta
USA/WA-CDC-LC0389555/2021	1596	South_King_County	2021-11-15	delta
USA/WA-CDC-UW21082540021/2021	1597	South_King_County	2021-08-25	delta
USA/WA-CDC-UW21082730693/2021	1598	North_King_County	2021-08-27	delta
USA/WA-CDC-UW21090868792/2021	1599	South_King_County	2021-09-08	delta
USA/WA-CDC-UW21101496039/2021	1600	South_King_County	2021-10-14	delta
USA/WA-S14413/2021	1600	South_King_County	2021-09-20	delta
USA/WA-CDC-UW21072986860/2021	1601	North_King_County	2021-07-29	delta
USA/WA-UW-21062978472/2021	1602	South_King_County	2021-06-29	delta
USA/WA-Altius-ALTCOV-CRYRHFPBBC734BTV/2021	1603	North_King_County	2021-07-06	delta
USA/WA-PHL-003916/2021	1604	South_King_County	2021-09-09	delta
USA/WA-CDC-UW21110237722/2021	1605	North_King_County	2021-11-02	delta
USA/WA-UW-21113032555/2021	1606	South_King_County	2021-11-30	delta
USA/WA-CDC-UW21121348681/2021	1606	South_King_County	2021-12-13	delta
USA/WA-CDC-UW21072069213/2021	1607	North_King_County	2021-07-20	delta
USA/WA-UW-21081657980/2021	1608	North_King_County	2021-08-16	delta
USA/WA-UW-21080940164/2021	1608	North_King_County	2021-08-09	delta
USA/WA-CDC-UW21072628214/2021	1608	South_King_County	2021-07-26	delta
USA/WA-S13043/2021	1609	South_King_County	2021-08-19	delta
USA/WA-CDC-UW21090286764/2021	1609	North_King_County	2021-09-02	delta
USA/WA-UW-21071958776/2021	1610	South_King_County	2021-07-19	delta
USA/WA-S12449/2021	1611	South_King_County	2021-08-11	delta
USA/WA-CDC-UW21082658239/2021	1612	North_King_County	2021-08-26	delta
USA/WA-CDC-UW21090826094/2021	1613	South_King_County	2021-09-08	delta
USA/WA-CDC-LC0322982/2021	1614	South_King_County	2021-10-02	delta
USA/WA-S15080/2021	1615	North_King_County	2021-10-18	delta
USA/WA-S12473/2021	1616	South_King_County	2021-08-17	delta
USA/WA-CDC-UW21091485689/2021	1617	North_King_County	2021-09-14	delta
USA/WA-S15062/2021	1618	North_King_County	2021-10-12	delta
USA/WA-CDC-UW21100240656/2021	1619	North_King_County	2021-10-02	delta
USA/WA-S11822/2021	1620	North_King_County	2021-08-03	delta
USA/WA-CDC-UW21102059980/2021	1621	North_King_County	2021-10-20	delta
USA/WA-UW-21071333630/2021	1622	South_King_County	2021-07-13	delta
USA/WA-UW-21072442915/2021	1623	South_King_County	2021-07-24	delta
USA/WA-UW-21072930039/2021	1623	South_King_County	2021-07-29	delta
USA/WA-CDC-UW21111088326/2021	1625	North_King_County	2021-11-10	delta
USA/WA-CDC-UW21113092540/2021	1625	North_King_County	2021-11-30	delta
USA/WA-UW-21111811624/2021	1626	North_King_County	2021-11-18	delta
USA/WA-S15666/2021	1626	North_King_County	2021-11-23	delta
USA/WA-CDC-UW21102050280/2021	1626	North_King_County	2021-10-20	delta
USA/WA-CDC-UW21120722660/2021	1627	North_King_County	2021-12-07	delta
USA/WA-CDC-UW21120824510/2021	1627	North_King_County	2021-12-08	delta
USA/WA-CDC-UW21120758916/2021	1627	North_King_County	2021-12-07	delta
USA/WA-UW-21071495023/2021	1627	South_King_County	2021-07-14	delta
USA/WA-CDC-UW21120663249/2021	1628	North_King_County	2021-12-06	delta
USA/WA-CDC-UW21120187695/2021	1628	North_King_County	2021-12-01	delta
USA/WA-CDC-UW21071577997/2021	1629	North_King_County	2021-07-15	delta
USA/WA-CDC-UW21102542394/2021	1630	South_King_County	2021-10-25	delta
USA/WA-CDC-UW21111362697/2021	1631	North_King_County	2021-11-13	delta
USA/WA-CDC-UW21111017098/2021	1632	South_King_County	2021-11-10	delta
USA/WA-CDC-UW21110861162/2021	1632	South_King_County	2021-11-08	delta
USA/WA-CDC-UW21101441483/2021	1633	North_King_County	2021-10-14	delta
USA/WA-PHL-001883/2021	1634	South_King_County	2021-08-18	delta
USA/WA-CDC-UW21120842526/2021	1635	North_King_County	2021-12-08	delta
USA/WA-UW-21111863359/2021	1636	North_King_County	2021-11-18	delta
USA/WA-PHL-001260/2021	1637	South_King_County	2021-07-07	delta
USA/WA-CDC-UW21101171331/2021	1638	South_King_County	2021-10-11	delta
USA/WA-CDC-UW21101135161/2021	1639	North_King_County	2021-10-11	delta
USA/WA-CDC-UW21120868966/2021	1640	North_King_County	2021-12-08	delta
USA/WA-PHL-005953/2021	1640	South_King_County	2021-11-01	delta
USA/WA-CDC-UW21092510300/2021	1641	South_King_County	2021-09-25	delta
USA/WA-CDC-UW21090854829/2021	1642	North_King_County	2021-09-08	delta
USA/WA-UW-21071223845/2021	1643	South_King_County	2021-07-12	delta
USA/WA-UW-21111517971/2021	1644	North_King_County	2021-11-15	delta
USA/WA-UW-21092537865/2021	1645	South_King_County	2021-09-25	delta
USA/WA-UW-21111592972/2021	1646	North_King_County	2021-11-15	delta
USA/WA-S11174/2021	1647	North_King_County	2021-08-13	delta
USA/WA-S15057/2021	1648	North_King_County	2021-10-11	delta
USA/WA-CDC-UW21112908432/2021	1649	South_King_County	2021-11-29	delta
USA/WA-CDC-LC0286848/2021	1650	North_King_County	2021-09-15	delta
USA/WA-UW-21092856938/2021	1651	North_King_County	2021-09-28	delta
USA/WA-CDC-UW21101570195/2021	1652	North_King_County	2021-10-15	delta
USA/WA-CDC-UW21110200192/2021	1652	North_King_County	2021-11-02	delta
USA/WA-UW-21113073455/2021	1652	North_King_County	2021-11-30	delta
USA/WA-CDC-UW21120780280/2021	1652	North_King_County	2021-12-07	delta
USA/WA-UW-21102927384/2021	1652	North_King_County	2021-10-29	delta
USA/WA-PHL-005951/2021	1652	North_King_County	2021-11-01	delta
USA/WA-CDC-UW21110895164/2021	1652	North_King_County	2021-11-08	delta
USA/WA-CDC-UW21110868304/2021	1652	North_King_County	2021-11-08	delta
USA/WA-UW-21102858084/2021	1653	North_King_County	2021-10-28	delta
USA/WA-UW-21111649185/2021	1654	North_King_County	2021-11-16	delta
USA/WA-UW-21111883378/2021	1654	South_King_County	2021-11-18	delta
USA/WA-UW-21081211264/2021	1655	North_King_County	2021-08-12	delta
USA/WA-CDC-UW21090371727/2021	1656	South_King_County	2021-09-03	delta
USA/WA-UW-21091355666/2021	1657	South_King_County	2021-09-13	delta
USA/WA-UW-21100522795/2021	1657	South_King_County	2021-10-05	delta
USA/WA-CDC-UW21102012974/2021	1658	North_King_County	2021-10-20	delta
USA/WA-UW-21091340964/2021	1659	North_King_County	2021-09-13	delta
USA/WA-CDC-UW21120332227/2021	1660	South_King_County	2021-12-03	delta
USA/WA-CDC-UW21081958132/2021	1661	North_King_County	2021-08-19	delta
USA/WA-UW-21081236794/2021	1661	North_King_County	2021-08-12	delta
USA/WA-CDC-UW21090832947/2021	1661	North_King_County	2021-09-08	delta
USA/WA-CDC-UW21081319966/2021	1661	North_King_County	2021-08-13	delta
USA/WA-CDC-UW21091703043/2021	1661	South_King_County	2021-09-17	delta
USA/WA-S13520/2021	1661	South_King_County	2021-09-03	delta
USA/WA-UW-21090373056/2021	1661	South_King_County	2021-09-03	delta
USA/WA-UW-21100504045/2021	1662	South_King_County	2021-10-05	delta
USA/WA-CDC-UW21092105263/2021	1663	South_King_County	2021-09-21	delta
USA/WA-S14267/2021	1664	North_King_County	2021-09-08	delta
USA/WA-UW-21120282785/2021	1665	North_King_County	2021-12-02	delta
USA/WA-CDC-UW21090723562/2021	1666	North_King_County	2021-09-07	delta
USA/WA-CDC-UW21092147771/2021	1666	North_King_County	2021-09-21	delta
USA/WA-CDC-UW21102040149/2021	1667	North_King_County	2021-10-20	delta
USA/WA-S15605/2021	1667	South_King_County	2021-11-08	delta
USA/WA-CDC-UW21120480878/2021	1668	North_King_County	2021-12-04	delta
USA/WA-CDC-UW21121077720/2021	1668	North_King_County	2021-12-10	delta
USA/WA-S15941/2021	1669	South_King_County	2021-12-27	delta
USA/WA-CDC-UW21120933246/2021	1669	North_King_County	2021-12-09	delta
USA/WA-UW-21091442364/2021	1670	North_King_County	2021-09-14	delta
USA/WA-CDC-UW21092210390/2021	1671	North_King_County	2021-09-22	delta
USA/WA-CDC-UW21100111993/2021	1672	North_King_County	2021-10-01	delta
USA/WA-CDC-UW21102328043/2021	1673	North_King_County	2021-10-23	delta
USA/WA-PHL-006237/2021	1674	South_King_County	2021-10-30	delta
USA/WA-S12438/2021	1675	South_King_County	2021-08-18	delta
USA/WA-S13058/2021	1675	South_King_County	2021-08-19	delta
USA/WA-UW-21111967135/2021	1675	North_King_County	2021-11-19	delta
USA/WA-CDC-UW21090842349/2021	1676	South_King_County	2021-09-08	delta
USA/WA-CDC-UW21112449041/2021	1677	North_King_County	2021-11-24	delta
USA/WA-CDC-UW21112641727/2021	1677	North_King_County	2021-11-26	delta
USA/WA-UW-21111530830/2021	1677	North_King_County	2021-11-15	delta
USA/WA-UW-21092888590/2021	1678	South_King_County	2021-09-28	delta
USA/WA-CDC-UW21090733835/2021	1678	South_King_County	2021-09-07	delta
USA/WA-CDC-UW21102192739/2021	1679	North_King_County	2021-10-21	delta
USA/WA-CDC-UW21091786131/2021	1680	South_King_County	2021-09-17	delta
USA/WA-CDC-UW21090344907/2021	1681	South_King_County	2021-09-03	delta
USA/WA-CDC-UW21090998156/2021	1682	South_King_County	2021-09-09	delta
USA/WA-CDC-UW21092260482/2021	1683	North_King_County	2021-09-22	delta
USA/WA-S15169/2021	1683	North_King_County	2021-11-06	delta
USA/WA-CDC-UW21102367750/2021	1683	North_King_County	2021-10-23	delta
USA/WA-CDC-UW21101478941/2021	1683	South_King_County	2021-10-14	delta
USA/WA-S14564/2021	1684	South_King_County	2021-10-20	delta
USA/WA-CDC-UW21082788800/2021	1686	South_King_County	2021-08-27	delta
USA/WA-CDC-UW21092197012/2021	1687	South_King_County	2021-09-21	delta
USA/WA-UW-21092143850/2021	1687	South_King_County	2021-09-21	delta
USA/WA-UW-21092917103/2021	1687	South_King_County	2021-09-29	delta
USA/WA-CDC-LC0295233/2021	1688	North_King_County	2021-09-14	delta
USA/WA-CDC-UW21091052784/2021	1689	North_King_County	2021-09-10	delta
USA/WA-UW-21082877905/2021	1690	North_King_County	2021-08-28	delta
USA/WA-CDC-UW21081617382/2021	1691	North_King_County	2021-08-16	delta
USA/WA-CDC-UW21090238609/2021	1692	North_King_County	2021-09-02	delta
USA/WA-CDC-UW21092597270/2021	1693	North_King_County	2021-09-25	delta
USA/WA-S15460/2021	1694	North_King_County	2021-10-04	delta
USA/WA-PHL-005689/2021	1695	South_King_County	2021-10-25	delta
USA/WA-CDC-UW21102293304/2021	1696	North_King_County	2021-10-22	delta
USA/WA-CDC-UW21092196973/2021	1697	South_King_County	2021-09-21	delta
USA/WA-CDC-UW21121471048/2021	1698	North_King_County	2021-12-14	delta
USA/WA-CDC-UW21120286984/2021	1699	South_King_County	2021-12-02	delta
USA/WA-UW-21111937248/2021	1700	North_King_County	2021-11-19	delta
USA/WA-UW-21111928071/2021	1700	North_King_County	2021-11-19	delta
USA/WA-CDC-UW21110390396/2021	1700	South_King_County	2021-11-03	delta
USA/WA-CDC-UW21111588353/2021	1700	North_King_County	2021-11-15	delta
USA/WA-UW-21111656595/2021	1700	North_King_County	2021-11-16	delta
USA/WA-CDC-UW21112344791/2021	1700	South_King_County	2021-11-23	delta
USA/WA-CDC-UW21111806401/2021	1700	North_King_County	2021-11-18	delta
USA/WA-CDC-UW21120165298/2021	1701	North_King_County	2021-12-01	delta
USA/WA-CDC-UW21110840864/2021	1701	South_King_County	2021-11-08	delta
USA/WA-UW-21111544349/2021	1701	North_King_County	2021-11-15	delta
USA/WA-CDC-UW21081028070/2021	1702	North_King_County	2021-08-10	delta
USA/WA-CDC-UW21090956314/2021	1703	South_King_County	2021-09-09	delta
USA/WA-S11168/2021	1704	North_King_County	2021-08-11	delta
USA/WA-CDC-UW21092185250/2021	1705	South_King_County	2021-09-21	delta
USA/WA-CDC-UW21102234576/2021	1705	North_King_County	2021-10-22	delta
USA/WA-CDC-UW21102259570/2021	1705	North_King_County	2021-10-22	delta
USA/WA-CDC-UW21100185182/2021	1706	North_King_County	2021-10-01	delta
USA/WA-PHL-007653/2021	1707	South_King_County	2021-11-29	delta
USA/WA-CDC-UW21121137431/2021	1708	South_King_County	2021-12-11	delta
USA/WA-CDC-UW21121119940/2021	1708	South_King_County	2021-12-11	delta
USA/WA-UW-21102153652/2021	1709	North_King_County	2021-10-21	delta
USA/WA-CDC-LC0284990/2021	1710	South_King_County	2021-09-05	delta
USA/WA-PHL-008064/2021	1711	North_King_County	2021-12-02	delta
USA/WA-S15739/2021	1712	North_King_County	2021-12-12	delta
USA/WA-S14557/2021	1713	North_King_County	2021-10-17	delta
USA/WA-CDC-UW21102215736/2021	1714	North_King_County	2021-10-22	delta
USA/WA-CDC-UW21101575664/2021	1715	South_King_County	2021-10-15	delta
USA/WA-UW-21111583853/2021	1716	South_King_County	2021-11-15	delta
USA/WA-CDC-UW21111031165/2021	1717	South_King_County	2021-11-10	delta
USA/WA-S11982/2021	1718	South_King_County	2021-08-19	delta
USA/WA-UW-21072493977/2021	1719	North_King_County	2021-07-24	delta
USA/WA-CDC-UW21081766454/2021	1720	North_King_County	2021-08-17	delta
USA/WA-S13212/2021	1721	South_King_County	2021-10-09	delta
USA/WA-CDC-ASC210270771/2021	1722	North_King_County	2021-08-03	delta
USA/WA-CDC-UW21071994085/2021	1723	North_King_County	2021-07-19	delta
USA/WA-CDC-UW21072019008/2021	1723	North_King_County	2021-07-20	delta
USA/WA-CDC-ASC210655648/2021	1724	North_King_County	2021-11-24	delta
USA/WA-CDC-UW21071743449/2021	1725	South_King_County	2021-07-17	delta
USA/WA-CDC-LC0149527/2021	1725	North_King_County	2021-07-20	delta
USA/WA-CDC-UW21081985463/2021	1726	South_King_County	2021-08-19	delta
USA/WA-CDC-UW21090789490/2021	1727	South_King_County	2021-09-07	delta
USA/WA-CDC-UW21082708750/2021	1728	North_King_County	2021-08-27	delta
USA/WA-CDC-UW21100232056/2021	1729	North_King_County	2021-10-02	delta
USA/WA-UW-21063017699/2021	1730	South_King_County	2021-06-30	delta
USA/WA-UW-21063047846/2021	1730	South_King_County	2021-06-30	delta
USA/WA-CDC-UW21081360122/2021	1731	South_King_County	2021-08-13	delta
USA/WA-UW-21100534969/2021	1732	South_King_County	2021-10-05	delta
USA/WA-CDC-UW21121633569/2021	1733	South_King_County	2021-12-16	delta
USA/WA-CDC-UW21111046066/2021	1734	South_King_County	2021-11-10	delta
USA/WA-CDC-UW21110868623/2021	1735	North_King_County	2021-11-08	delta
USA/WA-CDC-UW21082754093/2021	1736	South_King_County	2021-08-27	delta
USA/WA-S15150/2021	1737	North_King_County	2021-11-03	delta
USA/WA-UW-21111650654/2021	1738	North_King_County	2021-11-16	delta
USA/WA-CDC-UW21092248232/2021	1739	North_King_County	2021-09-22	delta
USA/WA-Altius-ALTCOV-NJ7EZCWL2ZGGKBHV/2021	1741	South_King_County	2021-07-08	delta
USA/WA-CDC-LC0097837/2021	1742	North_King_County	2021-07-06	delta
USA/WA-UW-21072455781/2021	1743	North_King_County	2021-07-24	delta
USA/WA-UW-21071241772/2021	1744	North_King_County	2021-07-12	delta
USA/WA-CDC-UW21091081489/2021	1745	South_King_County	2021-09-10	delta
USA/WA-CDC-UW21081466410/2021	1746	North_King_County	2021-08-14	delta
USA/WA-S13536/2021	1746	South_King_County	2021-08-28	delta
USA/WA-CDC-UW21091038946/2021	1746	South_King_County	2021-09-10	delta
USA/WA-CDC-UW21120824441/2021	1747	South_King_County	2021-12-08	delta
USA/WA-PHL-001548/2021	1748	North_King_County	2021-08-09	delta
USA/WA-UW-21081131839/2021	1749	South_King_County	2021-08-11	delta
USA/WA-UW-21080957037/2021	1750	North_King_County	2021-08-09	delta
USA/WA-CDC-UW21090956900/2021	1751	South_King_County	2021-09-09	delta
USA/WA-CDC-LC0268251/2021	1751	North_King_County	2021-08-25	delta
USA/WA-CDC-UW21090963287/2021	1752	North_King_County	2021-09-09	delta
USA/WA-UW-21072880176/2021	1753	South_King_County	2021-07-28	delta
USA/WA-CDC-UW21071911548/2021	1754	South_King_County	2021-07-19	delta
USA/WA-UW-21071599999/2021	1755	North_King_County	2021-07-15	delta
USA/WA-UW-21072723209/2021	1756	North_King_County	2021-07-27	delta
USA/WA-UW-21072310905/2021	1757	South_King_County	2021-07-23	delta
USA/WA-CDC-LC0303121/2021	1758	South_King_County	2021-09-21	delta
USA/WA-CDC-UW21091798851/2021	1759	North_King_County	2021-09-17	delta
USA/WA-CDC-UW21120430388/2021	1760	South_King_County	2021-12-04	delta
USA/WA-UW-21112944414/2021	1760	South_King_County	2021-11-29	delta
USA/WA-S18264/2021	1761	South_King_County	2021-11-28	delta
USA/WA-CDC-UW21111050986/2021	1762	North_King_County	2021-11-10	delta
USA/WA-CDC-LC0387325/2021	1763	South_King_County	2021-11-12	delta
USA/WA-CDC-UW21101517340/2021	1763	South_King_County	2021-10-15	delta
USA/WA-S14409/2021	1764	South_King_County	2021-09-20	delta
USA/WA-CDC-UW21100408323/2021	1764	North_King_County	2021-10-04	delta
USA/WA-CDC-UW21102049581/2021	1764	South_King_County	2021-10-20	delta
USA/WA-CDC-UW21102020225/2021	1764	South_King_County	2021-10-20	delta
USA/WA-CDC-UW21101114836/2021	1765	North_King_County	2021-10-11	delta
USA/WA-CDC-UW21112359614/2021	1765	North_King_County	2021-11-23	delta
USA/WA-UW-21110172306/2021	1765	South_King_County	2021-11-01	delta
USA/WA-CDC-UW21111538225/2021	1765	North_King_County	2021-11-15	delta
USA/WA-CDC-UW21111587475/2021	1765	North_King_County	2021-11-15	delta
USA/WA-S17844/2021	1765	South_King_County	2021-12-19	delta
USA/WA-CDC-UW21111002634/2021	1765	South_King_County	2021-11-10	delta
USA/WA-CDC-UW21111080897/2021	1765	South_King_County	2021-11-10	delta
USA/WA-CDC-UW21111035988/2021	1765	South_King_County	2021-11-10	delta
USA/WA-UW-21111658491/2021	1765	North_King_County	2021-11-16	delta
USA/WA-CDC-UW21073195378/2021	1766	North_King_County	2021-07-31	delta
USA/WA-CDC-UW21090931924/2021	1767	South_King_County	2021-09-09	delta
USA/WA-UW-21112973269/2021	1768	North_King_County	2021-11-29	delta
USA/WA-UW-21102897381/2021	1768	North_King_County	2021-10-28	delta
