,migration_direction,year-month,tree_number,total_transitions,transitions_in_time_interval,proportion_transitions_in_time_interval,mig_per_lineage,mig_per_bl,region
0,none-to-North_King_County,2021-04,45,1135,131,0.11541850220264317,8.1875,99.56715443382943,North King County
0,none-to-North_King_County,2020-10,45,1135,10,0.00881057268722467,1.6666666666666667,39.19733240376369,North King County
0,none-to-North_King_County,2021-08,45,1135,67,0.059030837004405284,5.826086956521739,101.23915100067352,North King County
0,none-to-North_King_County,2022-03,45,1135,7,0.006167400881057269,,176.0651901161883,North King County
0,none-to-North_King_County,2020-05,45,1135,4,0.003524229074889868,0.14457831325301204,4.130549780846808,North King County
0,none-to-North_King_County,2021-10,45,1135,35,0.030837004405286344,,40.362996226478344,North King County
0,none-to-North_King_County,2021-12,45,1135,172,0.1515418502202643,3.739130434782609,48.04772796082576,North King County
0,none-to-North_King_County,2021-06,45,1135,38,0.033480176211453744,2.7142857142857144,36.01927313880783,North King County
0,none-to-North_King_County,2021-09,45,1135,37,0.03259911894273128,2.466666666666667,60.462264881159875,North King County
0,none-to-North_King_County,2020-09,45,1135,7,0.006167400881057269,,50.82459931720809,North King County
0,none-to-North_King_County,2021-05,45,1135,49,0.04317180616740088,,32.66679173935404,North King County
0,none-to-North_King_County,2020-04,45,1135,7,0.006167400881057269,,7.690136945753615,North King County
0,none-to-North_King_County,2021-07,45,1135,86,0.07577092511013216,,128.95077398442393,North King County
0,none-to-North_King_County,2022-02,45,1135,95,0.08370044052863436,,76.18541923720862,North King County
0,none-to-North_King_County,2020-02,45,1135,27,0.02378854625550661,0.9310344827586207,31.250025614369957,North King County
0,none-to-North_King_County,2020-08,45,1135,3,0.0026431718061674008,,81.50245724982666,North King County
0,none-to-North_King_County,2020-12,45,1135,6,0.0052863436123348016,,24.103283846693486,North King County
0,none-to-North_King_County,2020-07,45,1135,6,0.0052863436123348016,0.5,13.571355567856239,North King County
0,none-to-South_King_County,2020-06,45,926,7,0.00755939524838013,0.2916666666666667,6.476593896457016,South King County
0,none-to-South_King_County,2020-11,45,926,30,0.032397408207343416,,34.76422743498503,South King County
0,none-to-South_King_County,2022-01,45,926,48,0.05183585313174946,,36.31078057984083,South King County
0,none-to-South_King_County,2021-02,45,926,17,0.0183585313174946,,17.271153266950694,South King County
0,none-to-South_King_County,2020-03,45,926,26,0.028077753779697623,2.6,43.862256183299436,South King County
0,none-to-South_King_County,2021-01,45,926,32,0.03455723542116631,2.3703703703703702,51.56268692614235,South King County
0,none-to-South_King_County,2021-11,45,926,67,0.07235421166306695,2.627450980392157,81.90386264715598,South King County
0,none-to-South_King_County,2021-03,45,926,62,0.06695464362850972,0.8266666666666667,13.026820576230756,South King County
0,none-to-South_King_County,2021-04,45,926,144,0.15550755939524838,1.8227848101265822,34.95129338926453,South King County
0,none-to-South_King_County,2020-10,45,926,17,0.0183585313174946,3.9230769230769234,69.64508120898837,South King County
0,none-to-South_King_County,2021-08,45,926,39,0.042116630669546434,2.4375,46.97805488443587,South King County
0,none-to-South_King_County,2022-03,45,926,1,0.0010799136069114472,,46.57983830967263,South King County
0,none-to-South_King_County,2020-05,45,926,5,0.005399568034557235,,4.260576719487727,South King County
0,none-to-South_King_County,2021-10,45,926,25,0.026997840172786176,,34.05120041400988,South King County
0,none-to-South_King_County,2021-12,45,926,85,0.091792656587473,,23.298218629191446,South King County
0,none-to-South_King_County,2021-06,45,926,43,0.04643628509719223,1.323076923076923,24.883536906197786,South King County
0,none-to-South_King_County,2021-09,45,926,35,0.03779697624190065,1.9444444444444444,45.85082621927348,South King County
0,none-to-South_King_County,2020-09,45,926,7,0.00755939524838013,1.5,32.77686926158624,South King County
0,none-to-South_King_County,2021-05,45,926,93,0.10043196544276457,1.3160377358490565,23.0203306411663,South King County
0,none-to-South_King_County,2020-04,45,926,10,0.01079913606911447,,9.081052771045297,South King County
0,none-to-South_King_County,2021-07,45,926,60,0.06479481641468683,2.608695652173913,55.01569861312857,South King County
0,none-to-South_King_County,2022-02,45,926,33,0.035637149028077755,,39.368595788691344,South King County
0,none-to-South_King_County,2020-02,45,926,11,0.011879049676025918,,45.24249493344407,South King County
0,none-to-South_King_County,2020-08,45,926,10,0.01079913606911447,0.5882352941176471,29.02408867696081,South King County
0,none-to-South_King_County,2020-12,45,926,11,0.011879049676025918,0.7333333333333333,17.871711129431784,South King County
0,none-to-South_King_County,2020-07,45,926,6,0.0064794816414686825,0.5454545454545454,5.8061886663645925,South King County
0,none-to-North_King_County,2020-06,46,1136,12,0.01056338028169014,0.5217391304347826,16.46905857886139,North King County
0,none-to-North_King_County,2020-11,46,1136,20,0.017605633802816902,,52.99617976098543,North King County
0,none-to-North_King_County,2022-01,46,1136,122,0.1073943661971831,5.545454545454546,91.0470284299997,North King County
0,none-to-North_King_County,2021-02,46,1136,23,0.020246478873239437,1.9166666666666667,51.88956315744881,North King County
0,none-to-North_King_County,2020-03,46,1136,31,0.027288732394366196,1.4761904761904763,30.407118745962507,North King County
0,none-to-North_King_County,2021-01,46,1136,24,0.02112676056338028,2.4,42.054105661994114,North King County
0,none-to-North_King_County,2021-11,46,1136,43,0.037852112676056336,1.9545454545454546,59.026457139276076,North King County
0,none-to-North_King_County,2021-03,46,1136,69,0.06073943661971831,,149.8708400156897,North King County
0,none-to-North_King_County,2021-04,46,1136,114,0.10035211267605634,,53.75098243422496,North King County
0,none-to-North_King_County,2020-10,46,1136,15,0.013204225352112676,3.75,53.59686272312543,North King County
0,none-to-North_King_County,2021-08,46,1136,76,0.06690140845070422,5.428571428571429,86.01156905788022,North King County
0,none-to-North_King_County,2022-03,46,1136,3,0.002640845070422535,,149.04287302777595,North King County
0,none-to-North_King_County,2020-05,46,1136,3,0.002640845070422535,0.08823529411764706,1.7425640578485768,North King County
0,none-to-North_King_County,2021-10,46,1136,35,0.030809859154929578,0.9459459459459459,30.132518268679156,North King County
0,none-to-North_King_County,2021-12,46,1136,166,0.14612676056338028,4.15,56.92608324308991,North King County
0,none-to-North_King_County,2021-06,46,1136,40,0.035211267605633804,,34.18872233293582,North King County
0,none-to-North_King_County,2021-09,46,1136,48,0.04225352112676056,2.1818181818181817,64.63905966119778,North King County
0,none-to-North_King_County,2020-09,46,1136,4,0.0035211267605633804,1.7142857142857142,24.286530619341438,North King County
0,none-to-North_King_County,2021-05,46,1136,55,0.04841549295774648,3.4375,48.39886434240065,North King County
0,none-to-North_King_County,2020-04,46,1136,11,0.009683098591549295,,14.515703301031431,North King County
0,none-to-North_King_County,2021-07,46,1136,84,0.07394366197183098,5.0602409638554215,99.17331469370869,North King County
0,none-to-North_King_County,2022-02,46,1136,99,0.08714788732394366,,61.14198103420862,North King County
0,none-to-North_King_County,2020-02,46,1136,22,0.01936619718309859,1.6923076923076923,21.966123130544265,North King County
0,none-to-North_King_County,2020-08,46,1136,4,0.0035211267605633804,,35.35975044120648,North King County
0,none-to-North_King_County,2020-12,46,1136,6,0.00528169014084507,,15.910565506915042,North King County
0,none-to-North_King_County,2020-07,46,1136,3,0.002640845070422535,,8.819646573474971,North King County
0,none-to-South_King_County,2020-06,46,925,7,0.0075675675675675675,,6.888843684291759,South King County
0,none-to-South_King_County,2020-11,46,925,25,0.02702702702702703,,35.10901272487102,South King County
0,none-to-South_King_County,2022-01,46,925,50,0.05405405405405406,,40.9072436384425,South King County
0,none-to-South_King_County,2021-02,46,925,13,0.014054054054054054,,12.225233241250438,South King County
0,none-to-South_King_County,2020-03,46,925,32,0.034594594594594595,5.333333333333333,42.11016611237756,South King County
0,none-to-South_King_County,2021-01,46,925,36,0.03891891891891892,4.235294117647059,64.05879221486333,South King County
0,none-to-South_King_County,2021-11,46,925,46,0.04972972972972973,1.84,37.796377889517316,South King County
0,none-to-South_King_County,2021-03,46,925,71,0.07675675675675675,0.9530201342281879,15.231008188190009,South King County
0,none-to-South_King_County,2021-04,46,925,137,0.14810810810810812,1.916083916083916,34.95638110879,South King County
0,none-to-South_King_County,2020-10,46,925,17,0.018378378378378378,3.1875,84.26749539725223,South King County
0,none-to-South_King_County,2021-08,46,925,68,0.07351351351351351,4.0,78.14750338885204,South King County
0,none-to-South_King_County,2022-03,46,925,0,0.0,0.0,0.0,South King County
0,none-to-South_King_County,2020-05,46,925,9,0.00972972972972973,,23.39875255787115,South King County
0,none-to-South_King_County,2021-10,46,925,37,0.04,,31.815297197645965,South King County
0,none-to-South_King_County,2021-12,46,925,82,0.08864864864864865,1.251908396946565,20.82632649440941,South King County
0,none-to-South_King_County,2021-06,46,925,51,0.055135135135135134,1.0736842105263158,26.91304894984004,South King County
0,none-to-South_King_County,2021-09,46,925,32,0.034594594594594595,,33.86774438170868,South King County
0,none-to-South_King_County,2020-09,46,925,4,0.004324324324324324,0.6153846153846154,11.681179409208008,South King County
0,none-to-South_King_County,2021-05,46,925,88,0.09513513513513513,1.2137931034482758,20.03368874066039,South King County
0,none-to-South_King_County,2020-04,46,925,8,0.008648648648648649,0.42105263157894735,9.71731351982767,South King County
0,none-to-South_King_County,2021-07,46,925,43,0.046486486486486484,2.388888888888889,55.40296215660421,South King County
0,none-to-South_King_County,2022-02,46,925,31,0.03351351351351351,,24.929045126634158,South King County
0,none-to-South_King_County,2020-02,46,925,5,0.005405405405405406,,33.74481938341936,South King County
0,none-to-South_King_County,2020-08,46,925,7,0.0075675675675675675,0.5384615384615384,17.106690481422373,South King County
0,none-to-South_King_County,2020-12,46,925,13,0.014054054054054054,,21.027342245432667,South King County
0,none-to-South_King_County,2020-07,46,925,9,0.00972972972972973,0.5625,11.626881504881835,South King County
0,none-to-North_King_County,2020-06,47,1136,13,0.011443661971830986,0.7027027027027027,17.888819635264362,North King County
0,none-to-North_King_County,2020-11,47,1136,19,0.016725352112676055,3.8,100.05774935805584,North King County
0,none-to-North_King_County,2022-01,47,1136,132,0.11619718309859155,,67.66002751837316,North King County
0,none-to-North_King_County,2021-02,47,1136,29,0.025528169014084508,2.0232558139534884,40.933534973728996,North King County
0,none-to-North_King_County,2020-03,47,1136,31,0.027288732394366196,1.0333333333333334,16.569554374251734,North King County
0,none-to-North_King_County,2021-01,47,1136,19,0.016725352112676055,1.5405405405405406,37.30239070131678,North King County
0,none-to-North_King_County,2021-11,47,1136,59,0.05193661971830986,2.2264150943396226,53.75969103966616,North King County
0,none-to-North_King_County,2021-03,47,1136,64,0.056338028169014086,4.266666666666667,93.28087799050512,North King County
0,none-to-North_King_County,2021-04,47,1136,117,0.10299295774647887,,67.11177716287277,North King County
0,none-to-North_King_County,2020-10,47,1136,12,0.01056338028169014,1.92,26.84570501910727,North King County
0,none-to-North_King_County,2021-08,47,1136,79,0.06954225352112677,2.5483870967741935,50.1011040175067,North King County
0,none-to-North_King_County,2022-03,47,1136,3,0.002640845070422535,,158.01248761368356,North King County
0,none-to-North_King_County,2020-05,47,1136,4,0.0035211267605633804,0.13333333333333333,3.098071457877558,North King County
0,none-to-North_King_County,2021-10,47,1136,32,0.028169014084507043,1.1636363636363636,33.781137616222146,North King County
0,none-to-North_King_County,2021-12,47,1136,176,0.15492957746478872,3.289719626168224,67.21133513881865,North King County
0,none-to-North_King_County,2021-06,47,1136,43,0.037852112676056336,3.5833333333333335,41.53250566182351,North King County
0,none-to-North_King_County,2021-09,47,1136,28,0.02464788732394366,,23.18530178448377,North King County
0,none-to-North_King_County,2020-09,47,1136,5,0.0044014084507042256,,41.27305351302696,North King County
0,none-to-North_King_County,2021-05,47,1136,54,0.04753521126760563,,44.67662330652342,North King County
0,none-to-North_King_County,2020-04,47,1136,9,0.007922535211267605,0.36,6.605815321509821,North King County
0,none-to-North_King_County,2021-07,47,1136,98,0.08626760563380281,6.533333333333333,91.65429683228228,North King County
0,none-to-North_King_County,2022-02,47,1136,69,0.06073943661971831,2.3,43.22195131759175,North King County
0,none-to-North_King_County,2020-02,47,1136,20,0.017605633802816902,1.3953488372093024,25.33222133726825,North King County
